record_id,machine_serial,machine_type_class,ambient_temp_k,engine_temp_k,rpm_speed,torque_nm,operating_hours_wear,failure_flag,TWF,HDF,PWF,OSF,RNF,worker_x,worker_y,worker_z,machine_x,machine_y,machine_z,distance_3d,worker_speed,machine_speed,relative_speed,direction_worker,direction_machine,ttc,in_restricted_zone,machine_status,worker_bpm,fatigue_index,vibration_rms,acceleration_z,gas_co_ppm,dust_density_mg_m3,ambient_light_lux,risk_level
71,M14930,M,298.9,309.0,1924,22.6,193,0,0,0,0,0,0,386.1223846483287,280.90282601946836,-485.0106511580374,393.02311624813865,274.7404894501072,-484.3954704416734,9.272159183301785,1.2522650172777419,9.62,10.87226501727774,2,7,0.8528268183830016,1,3,63.262063650442386,0.48913909979774217,1.542807308673892,9.983793778058049,39.26064000291357,4.57066186802375,56.157725228373046,2
72,L47251,L,298.9,309.1,1452,45.5,196,0,0,0,0,0,0,99.3578407670862,242.21128193774683,-685.2531599913691,92.25942711254314,251.7224446631357,-682.1846605633023,12.25827808217273,0.976560908414685,7.26,8.236560908414685,4,1,1.488276262201783,1,0,55.0,0.11572772041317707,1.6980240503688502,10.365218480187444,10.162366920713366,1.670648762186769,18.95086566247902,2
73,L47252,L,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,2.7610585618011996,190.67804460245617,-447.9299362557812,270.90100264121986,204.4184708236745,-314.17086622756403,299.9655275835342,1.5076370060382174,6.845,8.352637006038217,0,2,35.912673730067006,0,1,80.27173061208316,0.1399736392743141,4.386666959623639,10.703362196493067,0.2886439710663964,0.1,50.06236742467875,0
74,L47253,L,299.0,309.1,1592,35.0,200,0,0,0,0,0,0,407.7307142274171,91.1162860773566,-281.8116335442254,291.1150278385385,47.840057829382374,-729.2855609274014,464.4404869636625,0.920391471117695,7.959999999999999,8.880391471117694,5,3,52.299551036031936,0,1,63.408446394303695,0.31057809013125165,2.1255917911985014,10.603281413853978,18.011447281917075,1.253902093011846,53.53372983427571,0
75,L47254,L,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,353.42867192380857,294.88347648606634,-200.5371442492626,430.0576268747842,89.79558225679378,-657.139009883574,506.3776306246255,0.9997806209516943,8.004999999999999,9.004780620951694,5,3,56.23431063344525,0,2,83.93155167845006,0.22833574688482505,1.0628945154462968,10.222931600649199,15.712000774690313,0.2618735907187771,5.0,0
76,L47255,L,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,364.50358402049363,82.2408501575815,-430.0052924025899,100.05981972533668,221.64294644879095,-446.5219650603517,299.39313519294296,0.5283570992777719,6.895,7.423357099277771,3,4,40.33123170405898,0,1,92.56376674383958,0.3364761536045632,4.009135081494891,10.167329310221787,96.03672381431213,0.6896195274127748,49.5894493020263,0
77,L47256,L,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,385.63517334297285,60.79707659712932,-676.0715823421993,341.85698433792646,49.07699879455526,-469.6109336661739,211.3761800865584,1.2405937218151226,7.305,8.545593721815122,1,2,24.73510758497201,0,2,58.81295707607684,0.19781964475743227,0.49456356932147116,8.631806986513434,34.79561541381112,0.4491786982672104,25.376371744848743,0
78,L47257,L,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,37.02232586704518,132.64623413597482,-488.98421776292633,48.783116463397434,132.32657722717047,-485.695046478219,12.216260627980116,0.24595651227746995,7.2749999999999995,7.520956512277469,6,5,1.6242961394654882,1,3,99.94216018600265,0.3068994047873728,2.225794958299514,8.793447729608518,21.46164391523144,14.069550059197864,59.18740576390462,2
79,L47258,L,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,179.2328642721363,17.052171213716537,-210.27955336872628,229.5819873945219,176.75259186441377,-146.91573919522796,179.03695568741222,0.9936731893624141,6.99,7.983673189362414,0,1,22.42538634045845,0,2,63.325340006431894,0.6012851178406902,1.9482300141664437,8.998399558118441,4.866227281372407,2.844599198240574,22.24694875958126,0
80,L47259,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,57.93452976256486,293.54833940153725,-490.3555470371954,317.91943447425245,49.307361949012176,-586.8085788573517,369.52536190660885,0.8333751660355294,7.01,7.843375166035529,6,1,47.11305453126593,0,1,72.13786514431617,0.06147742287720813,6.993001057399411,11.739077763490311,10.118050643228846,0.18096662311276066,31.737360433837672,1
81,H29494,H,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,431.55171293779676,176.53006692492744,-277.6019047968333,6.250830573392152,82.4344337000326,-479.4920555056188,480.09838750526046,1.2377188312418728,7.2250000000000005,8.462718831241872,2,3,56.73098646889676,0,1,73.01721730796447,0.17611023373330137,2.9845429211301027,10.512424198286997,15.529090412883003,2.829743046615186,38.92378530024274,0
82,L47261,L,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,311.64906341377895,167.08562749925258,-419.58973874143265,54.03313200367155,181.9391765202986,-546.9842397588644,287.7776136607888,0.7607595980219319,7.25,8.010759598021933,5,1,35.923885886158494,0,0,88.87520565922631,0.08583277823308985,3.905422071275316,9.848424245435917,9.578749109804521,1.1497977011402132,32.14767697719233,0
83,L47262,L,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,165.4490124263246,196.73888396991597,-619.0826561679525,45.633384712386146,138.35955227433712,-53.402184891238676,581.1697915390583,0.811526974733339,7.265,8.076526974733339,4,3,71.95788404560447,0,1,95.20761352667286,0.05321095943084417,3.730933980339336,8.125001058483662,18.35685811317316,3.475781652308618,43.57872024142498,0
84,L47263,L,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,31.779175143011816,149.107094333162,-202.88711898269423,187.34630380057237,197.99440024036508,-540.0133251820523,374.4932297171667,0.22043622162174947,7.345,7.5654362216217494,5,5,49.500546795554,0,1,94.37546498263445,0.13794686341850343,8.982634497085133,10.7319186273075,2.2502970201216366,0.41532878291520375,64.41897702698817,0
85,L47264,L,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,155.4911608578311,9.619055128362476,-736.8399094469847,311.0044784392239,256.4150643080903,-601.5798662032248,321.53995302374983,0.23220400705042565,7.109999999999999,7.342204007050425,7,1,43.79338311969919,0,1,72.47683403355622,0.36874821483038817,0.9616800554504464,8.655719972056843,2.8645108891775224,3.0881445807457375,51.24928607637123,0
86,M14945,M,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,162.5916610133735,183.69338665211902,-406.3322879336371,155.74703900088116,199.24778661524175,-405.76795369321604,17.003137411713137,0.9108034346285664,9.020000000000001,9.930803434628567,1,6,1.712161309368328,0,3,94.55437953655961,0.32951764082308777,1.7809662047092933,8.877121255534071,79.92572379408183,0.3922227735513445,33.99612247143784,2
87,H29500,H,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,364.80308916903203,214.85216308692918,-643.3317243174463,127.03944267085838,21.18981419845458,-681.9651157191582,309.07797706130344,1.1416231190923587,7.180000000000001,8.32162311909236,5,6,37.14154950759349,0,3,100.40807452523342,0.4410523374924298,3.787146007874786,9.85653946991963,14.776573294714236,2.6791094438018916,74.53849563823357,0
88,L47267,L,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,318.77873567760656,125.02471818721594,-749.7007785939683,67.97976574579472,200.01797065113604,-111.35188642176024,689.9372575614832,0.8869305381929108,7.720000000000001,8.60693053819291,2,7,80.16066290995543,0,1,74.26666456958236,0.407929184429142,2.9157446942313605,9.293043657906958,2.190252430648717,2.969947501346991,59.110667831254645,1
89,M14948,M,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,443.60637128816325,227.18867162135788,-422.79954718756335,207.3813241938094,231.19309410582343,-373.6104791441648,241.32524254445883,0.7594692952493932,7.095,7.854469295249393,0,1,30.72457647653155,0,0,56.88907042040055,0.3091963699570908,2.2463428725648615,8.34135992544469,8.426388624919221,0.9841204399966709,35.39568035164748,0
90,M14949,M,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,236.10746258097464,68.10038980152619,-425.3283830488073,224.95642805910717,76.24206359772478,-424.26764869676407,13.847656136588297,0.8923959496617045,7.435,8.327395949661705,1,3,1.6629035319439625,1,3,78.85136522501305,0.4009089992819411,1.0139353172429548,10.404784950450724,83.5418230088578,0.6345598708979322,32.786117304556925,2
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,59.79712296915085,66.3829773198552,-269.82432374320933,12.272271299214378,118.17284090634958,-611.0046215738166,348.34580107177845,0.8594917498494986,8.765,9.624491749849499,5,7,36.19368275495957,0,3,105.55827194201979,0.1275837336884488,2.4097023472982815,10.540079421820835,1.4802460224086005,1.521626560339837,51.821077119596765,0
92,L47271,L,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,356.6223936114975,48.42509630627219,-241.4369802110714,281.979529494158,179.03155713659706,-266.7828248549654,152.55168506108086,0.9987100918897798,9.15,10.14871009188978,5,4,15.031632954319061,0,1,116.21794908785483,0.3125505957207144,1.9380921996801843,10.45448955131137,14.34796442186207,1.066660713829602,46.020230601911635,1
93,M14952,M,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,380.39252430844874,111.59842793674855,-254.15638348032746,439.7862566129538,165.43618567993357,-770.4735307728571,522.5031255257416,0.5113414794813108,8.635,9.146341479481311,1,7,57.12700829046377,0,1,55.0,0.3603710684760264,2.6833491450725626,8.189407433382657,22.652313493543648,2.8426754307834554,46.683485553191375,0
94,L47273,L,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,280.6385987847481,254.10361061672506,-492.83095031243374,430.42505256034536,147.05120733553494,-263.4083262037399,294.161416973516,0.8767793844606024,7.25,8.126779384460603,2,5,36.19655500135621,0,1,89.7778600672091,0.14822629717922226,1.2485117751539758,10.02976284673171,53.019244140962954,5.363324424743847,31.861531323334166,0
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,385.4835899772805,248.3736186447193,-326.23265958007806,50.394286409287446,245.61153847125377,-567.5664259008523,412.95817853523295,0.4964943243084051,8.11,8.606494324308404,4,7,47.982158934197315,0,2,91.6187116849214,0.19913484205562604,0.5949679566001396,8.549560658556553,6.428447968473162,0.9208013983020185,35.285335388710045,1
96,M14955,M,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,246.89779818219537,114.84726238905114,-367.2910680170298,73.7384576489435,52.05013800953563,-193.81117226542824,253.02748916715268,1.1309925537704835,6.755,7.885992553770484,7,1,32.08568705104523,0,3,111.31731537040802,0.5699276782314214,1.8181910354394213,10.614263707160738,4.876361784618217,0.173100406269403,18.545087141441815,1
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,261.36641469099703,176.73562079407097,-483.8286829123103,245.56049657918683,204.36267346511542,-706.2871433946347,224.72393670192722,0.47162823320492336,7.875,8.346628233204923,1,0,26.92391830846384,0,0,88.00358319419912,0.5120091314215854,7.484996472280313,10.391851521426856,6.618203374303977,1.9596761752069263,48.212285495103366,0
98,M14957,M,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,213.77050917927482,216.24489494247467,-352.09047936050507,202.98825692330428,197.79303153312662,-354.856081317509,21.549403267218405,0.7326005213594354,8.75,9.482600521359435,2,0,2.272520414487424,0,2,88.32918951519736,0.14205716557788528,4.624105657758053,8.670063663748893,7.557838327692707,5.696556996589753,40.12937835780185,1
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,12.709563372047594,72.36203238840689,-89.56409247030308,351.5372713840949,270.3906031492156,-470.7396857569282,547.0963018259915,0.9791902676192752,7.6450000000000005,8.624190267619277,3,7,63.43741091614604,0,1,78.60955346911399,0.2831346218974033,2.3058512671829923,10.00449925050202,9.27966352575583,0.12120449307925932,80.06948349602011,0
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,53.945713496652225,50.442325768424126,-655.329692238967,247.47050010595905,283.5300607744031,-140.59347757228977,597.2730580997061,0.4038653031168366,7.615,8.018865303116836,1,4,74.48348806502003,0,2,67.82603650436607,0.3199836608461594,1.6806430129832677,9.520185739240924,2.400934583873649,0.9311269824895895,48.07611991329857,0
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,15.714592843367125,291.6287979636933,-120.67092816085528,10.059089343658567,152.35968849996175,-586.928372607545,486.645532264105,0.5556780389787582,9.26,9.815678038978758,6,1,49.57839186774473,0,0,74.80158933456636,0.31123246811898764,1.2221104733190553,9.756820675243166,6.168773436900023,0.9841122748442752,58.88715538277509,0
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,318.2052056318902,185.26719396288556,-759.9083645126012,322.45829332677795,179.91058822964882,-762.8387909507304,7.441060343192825,1.470514436120288,9.955,11.425514436120288,7,7,0.6512669853769449,1,3,92.05862781901534,0.022423696022669505,4.251538692265136,7.386877179877544,6.611102130093574,0.10104008596836382,54.04623525150893,2
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,157.17799053816333,294.42471655009916,-568.7080903237545,164.0484840054016,293.03859384347123,-570.9346459568328,7.354085029994289,1.0822140331966872,7.7749999999999995,8.857214033196687,2,1,0.8302932504996835,1,1,63.90558253136818,0.1065851622870497,1.4898197084137004,10.163485076522122,55.72827019403525,2.002090047310194,25.240879186564523,2
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,254.2853455823514,101.32679613966873,-583.8910635413538,246.74884847328798,97.88814159160272,-582.8564143476151,8.348271241997377,0.9003918266749997,7.205,8.105391826675,6,6,1.0299651664615468,1,1,106.73758635934192,0.6563203495053356,2.1570691021203796,11.05881270806058,24.17610713729917,0.5680929275810924,45.08961585169597,2
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,453.78323696304653,210.90950999223946,-330.2261690893207,398.97437585157945,5.151410632403919,-681.532160687239,410.79959401282844,0.9935800591130297,7.25,8.243580059113029,0,4,49.83266870304752,0,1,89.77359376604514,0.4511639783884664,3.9487053136460313,8.530673498303212,9.198033611163895,2.2271129062105754,47.66210268886066,1
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,124.64611457443748,66.78109096237131,-701.5812861670322,125.77711535691765,85.23896258666144,-701.3096722990136,18.494484630885115,0.2886970816562915,7.955,8.243697081656292,2,0,2.2434697014812284,0,1,56.96363866168588,0.2876351064028119,3.2188182845404105,11.548155086316717,58.1394313153591,0.9371946671259285,57.159994335538926,1
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,205.19146151781487,78.36005138217388,-138.2392911201847,204.61393654530158,66.31724020961272,-141.28013904751262,12.434210555920904,0.9885385045824259,7.2250000000000005,8.213538504582427,0,2,1.5138676891797263,1,1,89.80658751011599,0.5199780092807589,4.595245614723899,9.895920962175598,11.266319469254979,1.0680784928217637,38.608733640899985,1
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,377.7755692715243,153.57063638088718,-178.58644365121904,84.50160861847966,58.63040408722179,-152.40495009717415,309.3682826500144,1.386418087104569,7.485,8.87141808710457,1,4,34.87247242914974,0,0,74.83646099070981,0.1582003309134073,4.981965500945581,8.088914930179445,6.735830761146928,3.57610264876059,19.95678162565407,0
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,114.39908274581123,95.88543765242137,-310.95063523604165,368.2666336108417,68.54500729172803,-435.6183334490095,284.14480022030386,0.6518318905156496,8.105,8.75683189051565,4,6,32.44835618325109,0,1,114.86800768929919,0.08837574071328191,0.8141264090197203,9.8390469367477,0.7985147450143425,1.009048487338939,42.94848805998301,0
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,38.4899549143965,50.28646915217534,-456.18962615585167,40.33952111350815,49.118296422703565,-455.39671044911603,2.3268515141207304,1.3470785481101881,7.86,9.20707854811019,6,4,0.25272419497260956,1,2,56.5646331490406,0.1289076055561652,0.8966618296393892,9.640884614090828,20.672302487897944,3.4364470471121744,27.95968725491701,2
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,144.87572645688402,78.8642105967978,-100.28296839344125,145.89301090230637,88.81745908178613,-101.32748966868876,10.05947552018818,0.6612167972293684,9.36,10.021216797229368,5,2,1.0038177722060049,1,1,82.74493286163154,0.004018779199621512,9.918362655123559,9.685919847404959,28.544490698005887,3.103636117588313,72.11667388095653,2
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,80.6106436270022,10.724518339759392,-176.94008395958303,84.6111511997743,-6.631925885276257,-176.1428978246736,17.829350036113823,0.836418060358862,7.495,8.331418060358862,0,4,2.1400138496165986,0,2,69.86399451351622,0.3896578414405991,2.2266044778668275,9.04834699508898,8.949822086204946,0.4166787611296542,32.79668188144472,0
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,464.84882617128653,211.32708644324597,-425.5136389390663,231.4446367947514,277.1126534671787,-323.8359721342255,262.9517149098937,0.39820494146139945,7.49,7.8882049414613995,0,7,33.33479756944275,0,3,97.56635420049355,0.1922630958321333,4.592976159730368,10.043838711323124,64.22541851856516,6.069874112409086,37.95111544372165,1
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,404.06018978220845,147.63499712575847,-273.5949841592666,393.07995669263124,133.92980506322814,-272.8879932305317,17.57548418523951,0.9307368215371368,7.430000000000001,8.360736821537138,3,1,2.102145368332288,0,3,102.05867936570492,0.322249025478251,2.341834123424041,10.374317046586034,16.687678863138178,0.5907579717054542,47.45494496068536,1
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,316.70187825521174,28.272919921357687,-374.80253586523656,318.74566728742155,148.1826058210635,-343.3722297765915,123.97731238819549,0.8447241031868672,8.4,9.244724103186867,6,4,13.410601658242856,0,1,60.310838142875646,0.18152834422960182,1.7870401365788535,11.36730764420787,16.170763964406223,1.5908614112908823,21.420331220431706,1
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,435.73029509385884,51.50819793854736,-359.0433212088016,440.8879711095013,47.01366623333055,-360.6146520179563,7.0193673250038096,0.7332474238629183,7.154999999999999,7.888247423862918,7,1,0.8898513126970841,1,1,88.07261307271799,0.1208712346567539,3.272334854180359,12.471226869254888,2.6083174015063606,0.1,63.101864389174814,2
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,401.83603844955724,30.760361433793204,-551.7679479218966,399.1520902408072,24.284501857676354,-550.2936091201949,7.163379798603462,0.5417357421707296,7.819999999999999,8.36173574217073,6,1,0.8566857431856402,1,1,115.87761629356733,0.06364988528745467,5.044642981040048,9.405076622107124,0.8391521927355506,2.777034324754523,53.566106636501424,2
