worker_id,timestep,worker_x,worker_y,worker_z,machine_x,machine_y,machine_z,distance_3d,worker_speed,machine_speed,relative_speed,ttc,in_restricted_zone,worker_bpm,fatigue_index,gas_co_ppm,dust_density_mg_m3,ambient_light_lux,risk_level
1,186,379.0,48.34,-300.0,413.92,74.54,-300.0,43.66,0.6,3.98,4.58,9.54,0,76.2,0.115,9.54,2.09,51.5,2
1,187,380.5,49.0,-300.0,417.56,76.8,-300.0,46.33,1.02,4.01,5.03,9.22,0,77.8,0.115,9.16,2.11,50.6,0
1,188,382.0,49.67,-300.0,416.96,75.89,-300.0,43.7,0.86,2.38,3.25,13.46,0,77.1,0.114,9.3,2.04,50.0,1
1,189,383.5,50.34,-300.0,418.82,76.83,-300.0,44.15,0.23,2.48,2.7,16.33,0,78.8,0.116,9.14,1.98,50.2,0
1,190,385.0,51.0,-300.0,420.21,77.41,-300.0,44.01,0.6,2.74,3.34,13.17,0,79.3,0.117,9.1,1.96,49.8,1
1,191,386.5,51.66,-300.0,421.51,77.92,-300.0,43.76,0.63,2.32,2.95,14.82,0,79.3,0.118,8.85,2.06,49.6,1
1,192,388.0,52.32,-300.0,422.39,78.11,-300.0,42.99,0.8,1.9,2.7,15.93,0,76.5,0.12,9.08,2.01,49.7,0
1,193,389.5,52.96,-300.0,424.58,79.27,-300.0,43.85,0.9,1.25,2.15,20.37,0,76.0,0.121,8.7,2.0,49.0,0
1,194,391.0,53.59,-300.0,425.1,79.16,-300.0,42.63,0.89,2.47,3.36,12.67,0,74.4,0.122,8.5,1.92,49.2,0
1,195,392.5,54.2,-300.0,426.94,80.03,-300.0,43.05,1.03,1.69,2.72,15.85,0,74.8,0.123,8.75,1.92,49.0,0
1,196,394.0,54.8,-300.0,428.28,80.51,-300.0,42.86,0.63,2.57,3.2,13.38,0,73.9,0.12,8.9,1.98,47.9,0
1,197,395.5,55.37,-300.0,430.15,81.36,-300.0,43.31,0.6,3.0,3.59,12.05,0,76.3,0.121,8.69,1.97,48.6,2
1,198,397.0,55.92,-300.0,433.08,82.98,-300.0,45.1,0.67,1.86,2.53,17.81,0,75.8,0.12,8.75,2.08,48.9,1
1,199,398.5,56.44,-300.0,431.9,81.49,-300.0,41.75,0.75,2.27,3.02,13.84,0,74.3,0.121,8.75,2.04,50.5,0
1,200,400.0,56.94,-300.0,435.03,83.22,-300.0,43.79,0.86,1.9,2.76,15.88,0,74.2,0.123,8.8,1.9,50.9,0
2,1,101.5,50.67,-300.0,139.13,78.89,-300.0,47.04,0.99,2.84,3.84,12.26,0,69.5,0.116,10.29,1.32,63.3,0
2,2,103.0,51.33,-300.0,141.53,80.22,-300.0,48.16,0.67,3.61,4.28,11.25,0,70.0,0.116,10.26,1.36,63.1,0
2,3,104.5,51.99,-300.0,141.74,79.92,-300.0,46.55,0.96,1.1,2.06,22.6,0,72.1,0.115,10.47,1.46,62.1,2
2,4,106.0,52.64,-300.0,143.08,80.44,-300.0,46.35,0.72,1.62,2.33,19.86,0,72.3,0.115,10.59,1.58,62.3,1
2,5,107.5,53.27,-300.0,144.49,81.02,-300.0,46.24,0.69,2.33,3.02,15.31,0,71.1,0.114,10.75,1.72,61.2,1
2,6,109.0,53.89,-300.0,145.64,81.38,-300.0,45.8,0.68,2.48,3.16,14.49,0,72.0,0.114,10.74,1.69,60.7,1
2,7,110.5,54.5,-300.0,147.59,82.31,-300.0,46.36,0.91,2.51,3.41,13.58,0,72.1,0.114,10.57,1.67,60.2,1
2,8,112.0,55.08,-300.0,148.68,82.59,-300.0,45.85,1.12,2.95,4.07,11.27,0,72.3,0.115,10.35,1.78,59.9,1
2,9,113.5,55.65,-300.0,150.48,83.38,-300.0,46.22,0.78,2.86,3.64,12.71,0,71.2,0.115,9.88,1.8,60.4,0
2,10,115.0,56.18,-300.0,152.71,84.47,-300.0,47.14,1.25,3.01,4.26,11.07,0,72.2,0.113,9.65,1.75,59.7,0
2,11,116.5,56.69,-300.0,152.72,83.86,-300.0,45.28,0.77,2.12,2.89,15.68,0,70.7,0.114,9.27,1.77,60.3,0
2,12,118.0,57.17,-300.0,155.6,85.37,-300.0,47.0,0.62,0.5,1.12,42.11,0,71.1,0.116,9.84,1.64,60.2,0
2,13,119.5,57.62,-300.0,157.21,85.91,-300.0,47.14,0.71,2.42,3.12,15.1,0,74.3,0.115,9.85,1.69,60.3,2
2,14,121.0,58.04,-300.0,157.79,85.63,-300.0,45.99,0.82,2.75,3.57,12.9,0,74.2,0.115,9.68,1.75,59.7,0
2,15,122.5,58.41,-300.0,158.01,85.05,-300.0,44.39,0.88,2.48,3.35,13.24,0,75.5,0.115,9.09,1.86,58.9,0
2,16,124.0,58.76,-300.0,160.48,86.12,-300.0,45.6,0.67,2.02,2.69,16.93,0,77.0,0.114,10.02,1.93,58.6,0
2,17,125.5,59.06,-300.0,163.2,87.33,-300.0,47.12,0.79,2.73,3.52,13.4,0,77.4,0.115,10.11,1.93,58.2,1
2,18,127.0,59.32,-300.0,163.85,86.96,-300.0,46.07,0.77,2.34,3.11,14.79,0,78.4,0.116,9.14,1.98,58.0,1
2,19,128.5,59.54,-300.0,164.73,86.71,-300.0,45.29,0.8,2.19,2.99,15.17,0,79.3,0.117,8.9,1.99,57.1,2
2,20,130.0,59.72,-300.0,166.55,87.13,-300.0,45.68,0.52,2.0,2.52,18.11,0,79.8,0.118,9.06,2.03,57.1,0
2,21,131.5,59.85,-300.0,168.91,87.91,-300.0,46.76,0.67,2.85,3.52,13.29,0,80.1,0.119,9.41,2.08,57.0,0
2,22,133.0,59.95,-300.0,170.22,87.86,-300.0,46.52,1.01,2.48,3.49,13.32,0,78.8,0.119,9.15,2.01,56.7,0
2,23,134.5,59.99,-300.0,171.22,87.53,-300.0,45.9,0.64,2.25,2.9,15.85,0,76.6,0.12,9.14,1.92,56.7,1
2,24,136.0,60.0,-300.0,172.63,87.47,-300.0,45.79,0.99,1.21,2.2,20.8,0,75.8,0.119,8.85,1.96,56.4,0
2,25,137.5,59.95,-300.0,174.12,87.42,-300.0,45.77,0.75,0.9,1.64,27.84,0,76.5,0.119,8.88,1.95,56.8,0
2,26,139.0,59.87,-300.0,175.28,87.08,-300.0,45.35,0.54,0.5,1.04,43.68,0,76.7,0.121,9.26,1.92,56.3,0
2,27,140.5,59.74,-300.0,177.89,87.78,-300.0,46.73,0.96,1.72,2.68,17.42,0,77.1,0.121,9.56,2.12,56.2,1
2,28,142.0,59.57,-300.0,176.63,85.54,-300.0,43.29,0.7,2.48,3.18,13.62,0,75.3,0.121,9.39,2.06,56.0,1
2,29,143.5,59.35,-300.0,176.74,84.28,-300.0,41.55,0.64,3.4,4.03,10.3,0,75.4,0.121,9.26,2.07,56.2,0
2,30,145.0,59.09,-300.0,175.37,81.87,-300.0,37.96,0.63,1.97,2.6,14.6,0,75.3,0.12,8.99,2.0,56.4,1
2,31,146.5,58.8,-300.0,173.05,78.7,-300.0,33.18,0.85,2.65,3.51,9.46,0,76.4,0.12,9.11,1.99,56.3,0
2,32,148.0,58.46,-300.0,169.99,74.95,-300.0,27.49,0.68,0.55,1.23,22.31,0,76.5,0.122,9.38,2.02,56.6,0
2,33,149.5,58.08,-300.0,168.54,72.36,-300.0,23.8,0.82,2.66,3.48,6.85,0,76.2,0.122,9.53,2.1,56.3,0
2,34,151.0,57.67,-300.0,166.7,69.45,-300.0,19.63,1.41,4.0,5.41,3.63,0,77.2,0.121,8.8,2.07,55.4,2
2,35,152.5,57.23,-300.0,165.26,66.8,-300.0,15.95,1.4,3.88,5.28,3.02,0,77.3,0.123,8.92,2.1,55.5,1
2,36,154.0,56.75,-300.0,166.03,65.78,-300.0,15.04,1.27,4.83,6.1,2.46,0,77.8,0.124,8.6,2.0,55.7,2
2,37,155.5,56.25,-300.0,166.05,64.16,-300.0,13.19,1.58,3.28,4.85,2.72,1,77.5,0.125,8.28,2.13,55.0,2
2,38,157.0,55.71,-300.0,168.91,64.65,-300.0,14.89,1.63,3.74,5.36,2.78,1,78.7,0.125,8.29,2.13,54.3,1
2,39,158.5,55.16,-300.0,169.76,63.6,-300.0,14.07,1.65,3.59,5.24,2.69,1,78.9,0.124,7.57,2.11,55.4,2
2,40,160.0,54.57,-300.0,171.35,63.09,-300.0,14.19,1.66,3.98,5.64,2.52,1,79.1,0.124,7.85,2.03,55.7,2
2,41,161.5,53.97,-300.0,172.89,62.51,-300.0,14.24,1.64,4.57,6.22,2.29,1,80.0,0.125,8.15,2.1,55.3,2
2,42,163.0,53.35,-300.0,173.91,61.53,-300.0,13.64,1.39,4.08,5.47,2.49,1,81.9,0.124,7.77,2.12,55.1,2
2,43,164.5,52.71,-300.0,176.18,61.48,-300.0,14.6,1.53,4.2,5.73,2.55,1,81.7,0.125,7.39,2.06,54.9,2
2,44,166.0,52.07,-300.0,177.44,60.65,-300.0,14.3,1.17,3.86,5.03,2.84,1,83.4,0.126,7.59,1.97,54.4,2
2,45,167.5,51.41,-300.0,181.08,61.59,-300.0,16.97,1.42,3.75,5.17,3.28,0,84.4,0.126,7.37,2.0,54.4,2
2,46,169.0,50.75,-300.0,183.19,61.39,-300.0,17.73,1.73,5.26,6.99,2.54,0,83.0,0.126,7.12,2.02,54.5,1
2,47,170.5,50.08,-300.0,188.28,63.42,-300.0,22.22,1.0,2.44,3.44,6.47,0,82.2,0.126,7.02,2.17,53.5,0
2,48,172.0,49.42,-300.0,194.02,65.93,-300.0,27.53,0.84,4.12,4.96,5.55,0,81.8,0.126,7.07,2.16,54.1,0
2,49,173.5,48.75,-300.0,196.95,66.34,-300.0,29.31,0.36,3.73,4.08,7.18,0,79.9,0.126,7.1,2.2,53.1,0
2,50,175.0,48.09,-300.0,201.96,68.32,-300.0,33.7,0.89,4.12,5.01,6.72,0,78.3,0.127,7.05,2.24,53.0,0
2,51,176.5,47.44,-300.0,207.31,70.55,-300.0,38.51,0.67,2.89,3.56,10.81,0,79.9,0.127,7.42,2.11,52.4,0
2,52,178.0,46.81,-300.0,211.24,71.74,-300.0,41.55,0.89,3.69,4.58,9.07,0,79.9,0.127,7.55,2.01,52.6,0
2,53,179.5,46.18,-300.0,214.88,72.72,-300.0,44.23,0.98,2.14,3.11,14.2,0,79.0,0.127,7.53,1.99,53.5,0
2,54,181.0,45.57,-300.0,217.75,73.13,-300.0,45.93,0.75,2.21,2.96,15.5,0,78.1,0.128,7.6,1.92,54.1,2
2,55,182.5,44.99,-300.0,219.78,72.94,-300.0,46.59,1.08,2.02,3.1,15.01,0,76.0,0.129,7.5,1.97,52.9,1
2,56,184.0,44.42,-300.0,221.58,72.61,-300.0,46.97,0.98,1.53,2.51,18.72,0,76.8,0.13,7.34,1.91,53.1,0
2,57,185.5,43.88,-300.0,222.63,71.73,-300.0,46.41,0.82,2.97,3.79,12.25,0,78.8,0.128,7.96,1.92,52.6,1
2,58,187.0,43.37,-300.0,223.71,70.9,-300.0,45.89,0.53,2.35,2.88,15.92,0,79.4,0.128,8.49,1.79,52.5,0
2,59,188.5,42.88,-300.0,225.8,70.86,-300.0,46.62,0.55,2.79,3.34,13.96,0,80.0,0.128,7.75,1.82,52.6,0
2,60,190.0,42.43,-300.0,228.08,71.0,-300.0,47.61,0.88,3.49,4.37,10.9,0,78.5,0.129,8.21,1.69,52.6,1
2,61,191.5,42.01,-300.0,228.28,69.6,-300.0,45.98,0.7,2.43,3.13,14.67,0,78.6,0.129,8.07,1.7,52.0,0
2,62,193.0,41.63,-300.0,229.25,68.81,-300.0,45.31,0.58,3.04,3.63,12.49,0,77.2,0.13,8.28,1.58,51.6,0
2,63,194.5,41.28,-300.0,232.08,69.47,-300.0,46.97,1.04,1.72,2.75,17.06,0,76.7,0.13,8.58,1.57,51.2,0
2,64,196.0,40.98,-300.0,232.79,68.57,-300.0,45.99,1.08,3.89,4.98,9.24,0,77.6,0.131,8.37,1.54,51.4,0
2,65,197.5,40.71,-300.0,232.98,67.32,-300.0,44.35,0.88,3.62,4.5,9.84,0,78.2,0.129,8.73,1.5,51.2,0
2,66,199.0,40.48,-300.0,236.41,68.54,-300.0,46.76,0.85,4.1,4.95,9.45,0,81.1,0.13,8.7,1.6,51.6,0
2,67,200.5,40.3,-300.0,237.03,67.7,-300.0,45.66,0.74,3.94,4.67,9.77,0,80.8,0.131,8.92,1.67,51.9,2
2,68,202.0,40.16,-300.0,238.81,67.77,-300.0,46.01,0.68,2.05,2.73,16.86,0,79.2,0.131,9.16,1.71,52.7,2
2,69,203.5,40.06,-300.0,240.58,67.87,-300.0,46.35,0.8,3.03,3.83,12.09,0,77.8,0.131,9.36,1.8,52.4,1
2,70,205.0,40.01,-300.0,241.99,67.75,-300.0,46.24,0.79,1.29,2.07,22.32,0,77.3,0.132,9.5,1.82,52.4,0
2,71,206.5,40.0,-300.0,243.82,67.99,-300.0,46.65,0.8,1.97,2.77,16.82,0,77.9,0.133,9.61,1.77,51.2,0
2,72,208.0,40.04,-300.0,244.59,67.48,-300.0,45.74,1.02,2.12,3.14,14.58,0,76.9,0.134,9.44,1.85,51.4,0
2,73,209.5,40.12,-300.0,246.7,68.02,-300.0,46.5,0.94,1.41,2.34,19.84,0,78.1,0.134,9.3,1.84,50.5,1
2,74,211.0,40.24,-300.0,247.7,67.77,-300.0,45.88,0.88,1.68,2.56,17.93,0,76.6,0.133,9.61,1.77,51.2,1
2,75,212.5,40.41,-300.0,249.84,68.42,-300.0,46.68,0.69,1.13,1.83,25.55,0,75.5,0.134,9.51,1.71,51.3,1
2,76,214.0,40.62,-300.0,251.26,68.57,-300.0,46.58,0.9,3.39,4.29,10.85,0,77.1,0.134,9.07,1.7,51.4,0
2,77,215.5,40.87,-300.0,251.77,68.08,-300.0,45.34,0.61,1.73,2.34,19.36,0,77.4,0.134,9.08,1.63,51.2,1
2,78,217.0,41.17,-300.0,254.56,69.34,-300.0,46.96,0.62,3.21,3.83,12.27,0,78.3,0.132,8.79,1.54,50.8,0
2,79,218.5,41.5,-300.0,255.03,68.89,-300.0,45.66,0.78,1.34,2.12,21.5,0,77.2,0.132,8.87,1.55,50.4,0
2,80,220.0,41.87,-300.0,257.39,69.91,-300.0,46.73,0.84,2.06,2.9,16.13,0,76.9,0.133,9.28,1.45,50.8,0
2,81,221.5,42.27,-300.0,258.6,70.1,-300.0,46.38,0.96,1.58,2.54,18.23,0,77.7,0.135,8.92,1.39,51.3,0
2,82,223.0,42.71,-300.0,261.05,71.25,-300.0,47.56,0.85,2.94,3.8,12.53,0,77.9,0.136,8.53,1.51,51.8,1
2,83,224.5,43.18,-300.0,261.23,70.73,-300.0,45.91,0.75,2.47,3.22,14.26,0,76.2,0.136,8.74,1.53,52.3,0
2,84,226.0,43.69,-300.0,262.65,71.17,-300.0,45.81,0.73,2.95,3.68,12.43,0,75.3,0.136,8.71,1.58,52.0,0
2,85,227.5,44.22,-300.0,264.36,71.86,-300.0,46.07,0.77,3.16,3.93,11.71,0,75.0,0.13,9.26,1.71,51.3,0
2,86,229.0,44.77,-300.0,265.68,72.28,-300.0,45.84,0.94,2.1,3.04,15.1,0,75.5,0.126,9.17,1.65,50.9,1
2,87,230.5,45.35,-300.0,267.39,73.02,-300.0,46.11,0.62,1.83,2.45,18.81,0,75.5,0.121,9.36,1.77,50.6,0
2,88,232.0,45.95,-300.0,265.89,71.37,-300.0,42.36,0.85,2.9,3.75,11.3,0,76.1,0.117,9.55,1.82,49.9,0
2,89,233.5,46.57,-300.0,265.42,70.52,-300.0,39.9,0.97,3.21,4.18,9.54,0,75.4,0.113,9.71,1.82,50.5,0
2,90,235.0,47.21,-300.0,263.85,68.84,-300.0,36.06,1.27,1.87,3.14,11.47,0,74.2,0.109,9.87,1.79,51.2,1
2,91,236.5,47.85,-300.0,263.02,67.74,-300.0,33.15,0.53,3.05,3.59,9.24,0,74.0,0.107,10.4,1.74,50.9,1
2,92,238.0,48.51,-300.0,261.03,65.78,-300.0,28.79,0.97,2.19,3.16,9.1,0,74.3,0.103,9.71,1.74,50.5,2
2,93,239.5,49.17,-300.0,257.27,62.5,-300.0,22.22,0.7,3.65,4.36,5.1,0,73.6,0.1,9.57,1.74,50.9,1
2,94,241.0,49.83,-300.0,254.76,60.15,-300.0,17.2,1.57,4.46,6.02,2.85,0,75.4,0.095,9.34,1.7,50.4,2
2,95,242.5,50.5,-300.0,252.79,58.22,-300.0,12.86,2.09,5.0,7.09,1.81,1,74.9,0.09,9.46,1.79,50.7,2
2,96,244.0,51.17,-300.0,251.92,57.11,-300.0,9.9,1.45,3.9,5.35,1.85,1,76.5,0.086,8.76,1.8,50.2,2
2,97,245.5,51.82,-300.0,249.76,55.02,-300.0,5.32,1.54,6.39,7.92,0.67,1,79.2,0.082,9.05,1.91,50.4,2
2,98,247.0,52.48,-300.0,250.55,55.14,-300.0,4.44,1.62,5.65,7.27,0.61,1,80.6,0.079,8.77,2.0,49.9,2
2,99,248.5,53.12,-300.0,252.03,55.76,-300.0,4.41,1.42,3.76,5.18,0.85,1,84.0,0.076,8.42,2.02,49.6,2
2,100,250.0,53.74,-300.0,253.33,56.24,-300.0,4.16,1.25,3.83,5.07,0.82,1,85.9,0.075,8.59,1.92,49.3,2
2,101,251.5,54.35,-300.0,255.02,56.99,-300.0,4.4,1.7,5.67,7.38,0.6,1,86.1,0.069,9.19,2.0,48.9,2
2,102,253.0,54.94,-300.0,256.29,57.41,-300.0,4.11,1.61,1.89,3.5,1.18,1,88.1,0.066,9.45,1.89,49.0,2
2,103,254.5,55.51,-300.0,255.7,56.41,-300.0,1.5,1.31,4.2,5.52,0.27,1,90.2,0.062,9.11,1.97,49.5,2
2,104,256.0,56.05,-300.0,259.68,58.81,-300.0,4.6,1.45,4.03,5.48,0.84,1,89.8,0.058,9.09,2.2,48.9,2
2,105,257.5,56.57,-300.0,259.97,58.42,-300.0,3.08,1.79,4.8,6.59,0.47,1,92.8,0.056,9.19,2.24,49.0,2
2,106,259.0,57.06,-300.0,260.73,58.36,-300.0,2.17,1.74,4.88,6.62,0.33,1,94.6,0.055,9.12,2.19,49.0,2
2,107,260.5,57.51,-300.0,264.16,60.26,-300.0,4.57,1.75,3.63,5.38,0.85,1,95.1,0.056,9.36,2.0,48.7,2
2,108,262.0,57.94,-300.0,267.47,62.04,-300.0,6.83,1.54,4.96,6.5,1.05,1,94.0,0.055,9.52,1.98,48.2,2
2,109,263.5,58.32,-300.0,270.02,63.22,-300.0,8.15,1.38,3.85,5.23,1.56,1,92.6,0.054,9.75,2.1,48.6,2
2,110,265.0,58.67,-300.0,274.91,66.11,-300.0,12.39,1.27,3.84,5.11,2.42,1,91.3,0.056,9.89,2.04,48.7,2
2,111,266.5,58.99,-300.0,280.05,69.15,-300.0,16.94,1.59,5.16,6.76,2.51,0,90.5,0.058,9.84,2.19,48.9,1
2,112,268.0,59.26,-300.0,284.95,71.97,-300.0,21.19,0.63,3.62,4.25,4.98,0,89.7,0.058,9.63,2.21,49.2,2
2,113,269.5,59.49,-300.0,290.44,75.19,-300.0,26.17,0.84,2.75,3.59,7.29,0,89.8,0.06,9.64,2.26,48.7,0
2,114,271.0,59.68,-300.0,295.14,77.78,-300.0,30.18,0.88,3.95,4.83,6.25,0,87.9,0.06,9.39,2.17,48.4,1
2,115,272.5,59.83,-300.0,299.8,80.3,-300.0,34.13,0.73,1.38,2.1,16.24,0,86.4,0.062,9.09,2.24,48.7,1
2,116,274.0,59.93,-300.0,303.45,82.01,-300.0,36.81,1.01,1.97,2.98,12.35,0,85.9,0.062,9.35,2.22,49.0,0
2,117,275.5,59.99,-300.0,308.51,84.74,-300.0,41.26,0.56,1.78,2.35,17.57,0,85.2,0.062,9.46,2.07,49.5,0
2,118,277.0,60.0,-300.0,311.65,85.98,-300.0,43.31,0.55,2.94,3.5,12.39,0,84.6,0.062,9.6,2.08,49.2,2
2,119,278.5,59.97,-300.0,316.33,88.34,-300.0,47.29,0.6,0.93,1.53,30.95,0,83.7,0.061,9.58,2.02,49.6,0
2,120,280.0,59.89,-300.0,316.76,87.46,-300.0,45.95,0.74,2.24,2.98,15.44,0,83.3,0.062,9.63,2.04,48.9,0
2,121,281.5,59.77,-300.0,318.45,87.49,-300.0,46.18,0.95,2.99,3.94,11.72,0,81.3,0.063,9.56,2.02,49.1,1
2,122,283.0,59.61,-300.0,320.22,87.53,-300.0,46.53,1.09,3.37,4.45,10.45,0,79.2,0.064,9.92,2.05,49.6,0
2,123,284.5,59.41,-300.0,321.4,87.08,-300.0,46.12,1.2,3.32,4.52,10.2,0,78.9,0.066,9.89,2.05,49.5,2
2,124,286.0,59.16,-300.0,323.95,87.63,-300.0,47.44,1.11,1.85,2.96,16.04,0,79.9,0.068,9.4,2.05,48.5,2
2,125,287.5,58.87,-300.0,323.97,86.23,-300.0,45.59,0.93,3.21,4.13,11.03,0,78.7,0.069,9.95,2.01,48.0,0
2,126,289.0,58.55,-300.0,325.99,86.29,-300.0,46.24,1.1,4.07,5.17,8.95,0,78.2,0.07,10.28,1.96,47.8,0
2,127,290.5,58.18,-300.0,326.89,85.48,-300.0,45.49,1.05,3.85,4.89,9.3,0,78.4,0.07,10.77,1.94,47.7,1
2,128,292.0,57.78,-300.0,328.02,84.8,-300.0,45.03,0.87,3.74,4.61,9.76,0,78.8,0.072,10.77,1.95,48.1,1
2,129,293.5,57.34,-300.0,329.98,84.7,-300.0,45.6,0.29,2.26,2.56,17.83,0,78.6,0.071,10.74,1.92,49.1,1
2,130,295.0,56.88,-300.0,331.85,84.51,-300.0,46.06,1.11,2.13,3.24,14.21,0,78.0,0.072,10.47,1.93,48.7,1
2,131,296.5,56.38,-300.0,333.09,83.82,-300.0,45.74,0.57,3.0,3.57,12.81,0,78.2,0.072,10.62,1.88,48.9,1
2,132,298.0,55.85,-300.0,334.43,83.17,-300.0,45.53,0.96,2.47,3.44,13.25,0,78.3,0.072,10.43,1.86,48.6,2
2,133,299.5,55.3,-300.0,335.47,82.27,-300.0,44.96,0.76,1.26,2.03,22.19,0,77.4,0.073,10.24,1.81,48.6,0
2,134,301.0,54.72,-300.0,337.82,82.33,-300.0,46.02,0.9,3.2,4.1,11.24,0,76.5,0.072,9.83,1.79,48.5,1
2,135,302.5,54.12,-300.0,338.41,81.05,-300.0,44.88,0.65,1.46,2.11,21.28,0,75.8,0.073,9.94,1.73,48.3,1
2,136,304.0,53.51,-300.0,341.36,81.52,-300.0,46.69,0.61,2.47,3.09,15.11,0,74.9,0.075,9.33,1.7,48.6,0
2,137,305.5,52.87,-300.0,342.42,80.56,-300.0,46.15,0.84,4.65,5.49,8.4,0,75.2,0.074,9.27,1.61,48.6,0
2,138,307.0,52.23,-300.0,342.94,79.18,-300.0,44.92,0.63,3.23,3.87,11.62,0,74.6,0.075,9.06,1.78,48.5,1
2,139,308.5,51.57,-300.0,345.17,79.08,-300.0,45.84,1.17,3.15,4.32,10.62,0,75.2,0.076,9.17,1.64,48.4,0
2,140,310.0,50.91,-300.0,346.39,78.2,-300.0,45.48,0.97,2.46,3.43,13.26,0,73.7,0.077,9.67,1.75,48.4,0
2,141,311.5,50.25,-300.0,348.57,78.05,-300.0,46.34,0.99,2.21,3.2,14.49,0,72.2,0.077,10.09,1.73,48.4,0
2,142,313.0,49.58,-300.0,350.73,77.88,-300.0,47.16,0.74,4.02,4.76,9.9,0,74.1,0.079,9.95,1.78,47.7,0
2,143,314.5,48.92,-300.0,350.17,75.67,-300.0,44.59,1.1,1.57,2.66,16.75,0,74.5,0.079,9.7,1.7,47.5,0
2,144,316.0,48.26,-300.0,352.94,75.96,-300.0,46.18,0.69,2.06,2.75,16.77,0,75.4,0.079,9.71,1.8,47.3,0
2,145,317.5,47.6,-300.0,354.27,75.18,-300.0,45.96,0.66,2.32,2.97,15.46,0,76.5,0.08,9.49,1.84,46.9,0
2,146,319.0,46.96,-300.0,356.3,74.94,-300.0,46.62,0.94,2.83,3.76,12.39,0,76.1,0.079,9.19,1.89,47.6,1
2,147,320.5,46.34,-300.0,357.03,73.73,-300.0,45.66,0.67,2.87,3.54,12.9,0,73.9,0.08,9.16,1.82,47.2,0
2,148,322.0,45.72,-300.0,356.53,71.62,-300.0,43.16,0.67,2.73,3.4,12.69,0,73.8,0.078,8.51,1.77,47.6,0
2,149,323.5,45.13,-300.0,356.12,69.6,-300.0,40.77,0.25,2.1,2.35,17.35,0,73.5,0.08,8.44,1.8,47.7,1
2,150,325.0,44.56,-300.0,354.51,66.69,-300.0,36.88,0.37,3.11,3.49,10.57,0,74.0,0.081,9.66,1.65,48.7,1
2,151,326.5,44.01,-300.0,354.0,64.64,-300.0,34.38,0.74,2.73,3.47,9.9,0,74.2,0.082,9.44,1.69,48.0,0
2,152,328.0,43.49,-300.0,351.49,61.11,-300.0,29.37,0.95,2.17,3.12,9.42,0,73.4,0.082,9.78,1.65,48.2,0
2,153,329.5,43.0,-300.0,351.0,59.12,-300.0,26.87,0.65,3.11,3.76,7.15,0,74.5,0.084,9.66,1.73,48.4,1
2,154,331.0,42.54,-300.0,348.43,55.62,-300.0,21.79,1.06,1.92,2.98,7.3,0,75.7,0.085,9.59,1.73,48.6,2
2,155,332.5,42.11,-300.0,347.33,53.24,-300.0,18.54,1.48,4.17,5.65,3.28,0,77.7,0.086,9.81,1.73,48.2,2
2,156,334.0,41.72,-300.0,346.93,51.42,-300.0,16.17,1.69,4.7,6.39,2.53,0,79.5,0.087,9.67,1.64,48.0,0
2,157,335.5,41.37,-300.0,347.77,50.57,-300.0,15.34,1.7,3.63,5.33,2.88,0,80.3,0.087,9.72,1.58,48.2,0
2,158,337.0,41.05,-300.0,349.52,50.44,-300.0,15.65,0.9,3.85,4.75,3.29,0,78.7,0.089,9.89,1.66,49.0,1
2,159,338.5,40.77,-300.0,351.84,50.78,-300.0,16.68,1.31,5.4,6.71,2.49,0,79.8,0.089,10.16,1.64,48.6,0
2,160,340.0,40.54,-300.0,353.86,50.93,-300.0,17.32,1.38,3.58,4.96,3.5,0,78.8,0.091,9.99,1.7,48.4,0
2,161,341.5,40.34,-300.0,353.87,49.62,-300.0,15.46,1.14,4.22,5.35,2.89,0,77.1,0.092,9.5,1.89,48.9,0
2,162,343.0,40.19,-300.0,357.24,50.87,-300.0,17.8,1.52,5.01,6.53,2.72,0,76.6,0.093,9.52,1.95,49.6,2
2,163,344.5,40.08,-300.0,357.62,49.92,-300.0,16.4,1.65,4.23,5.88,2.79,0,75.4,0.092,9.44,1.98,49.0,1
2,164,346.0,40.02,-300.0,359.92,50.46,-300.0,17.4,1.98,5.21,7.2,2.42,0,76.5,0.093,9.34,1.94,49.1,1
2,165,347.5,40.0,-300.0,363.53,52.02,-300.0,20.04,0.85,1.51,2.36,8.5,0,77.2,0.093,8.74,1.85,49.0,0
2,166,349.0,40.03,-300.0,366.43,53.1,-300.0,21.79,1.18,2.95,4.12,5.29,0,76.0,0.094,8.3,1.94,48.8,0
2,167,350.5,40.09,-300.0,369.62,54.43,-300.0,23.89,0.78,3.56,4.34,5.5,0,74.9,0.094,8.18,2.03,48.0,1
2,168,352.0,40.21,-300.0,373.54,56.37,-300.0,26.93,0.23,2.14,2.37,11.35,0,75.8,0.095,8.11,1.98,48.7,0
2,169,353.5,40.37,-300.0,377.27,58.19,-300.0,29.71,0.43,2.19,2.62,11.36,0,76.1,0.096,8.03,1.97,47.5,1
2,170,355.0,40.57,-300.0,382.72,61.36,-300.0,34.65,0.67,2.86,3.53,9.81,0,75.2,0.097,8.24,1.94,47.7,1
2,171,356.5,40.81,-300.0,387.37,63.96,-300.0,38.59,0.61,2.33,2.94,13.12,0,75.9,0.098,8.12,1.94,48.1,1
2,172,358.0,41.09,-300.0,390.8,65.69,-300.0,41.01,0.39,3.43,3.82,10.74,0,75.6,0.099,8.55,1.84,47.9,0
